Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos,class,attackType,attackID,attackDescription
2017-03-16 15:53:41.135,0.441,TCP  ,10081_164,443,192.168.220.7,44026.0,6,    1205,1,.AP.S.,0,normal,---,---,---
2017-03-17 14:56:44.130,0.0,UDP  ,192.168.210.5,65089,DNS,53.0,1,      79,1,......,0,normal,---,---,---
2017-03-21 04:45:24.363,0.0,TCP  ,10032_128,443,192.168.220.16,54819.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-21 17:52:30.319,0.0,TCP  ,192.168.220.4,60639,14387_229,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-21 11:07:44.597,0.0,TCP  ,10276_216,80,192.168.210.5,52815.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-15 18:13:23.983,0.001,UDP  ,192.168.220.8,49156,DNS,53.0,2,     152,1,......,0,normal,---,---,---
2017-03-15 16:00:55.447,0.0,TCP  ,10056_9,443,192.168.220.12,40050.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-21 10:53:17.301,0.0,UDP  ,DNS,53,192.168.220.8,52761.0,2,     314,1,......,0,normal,---,---,---
2017-03-17 16:00:41.598,0.0,TCP  ,10223_4,80,192.168.220.10,40448.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-17 15:40:04.688,0.0,TCP  ,192.168.200.4,59802,10184_177,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-15 09:53:24.409,0.0,TCP  ,11357_180,80,192.168.210.4,57682.0,1,      54,1,.A...F,32,normal,---,---,---
2017-03-16 08:43:24.277,0.067,TCP  ,192.168.220.6,48047,10101_145,80.0,12,    1148,1,.AP.S.,0,normal,---,---,---
2017-03-20 15:26:47.491,0.0,TCP  ,192.168.220.8,33700,11046_139,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-21 16:58:04.760,0.0,TCP  ,192.168.220.9,51542,10964_38,80.0,1,      66,1,.A...F,0,normal,---,---,---
2017-03-16 13:54:51.535,0.277,TCP  ,192.168.220.12,37463,10085_31,80.0,6,     778,1,.AP.S.,0,normal,---,---,---
2017-03-21 11:19:51.416,0.0,TCP  ,192.168.220.15,47348,10022_249,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-15 16:23:42.450,0.0,TCP  ,10325_253,443,192.168.200.8,61389.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-15 13:20:20.112,0.0,TCP  ,10089_53,443,192.168.220.15,48017.0,1,      66,1,.A...F,32,normal,---,---,---
2017-03-15 14:39:45.400,0.515,TCP  ,192.168.220.15,59246,12204_250,443.0,9,    2314,1,.AP.S.,0,normal,---,---,---
2017-03-21 12:19:32.221,0.351,TCP  ,192.168.220.16,35146,14263_11,443.0,7,    1546,1,.AP.S.,0,normal,---,---,---
2017-03-16 18:22:51.016,0.236,TCP  ,192.168.200.8,58749,EXT_SERVER,8082.0,2,     319,1,.AP...,0,normal,---,---,---
2017-03-15 13:42:59.348,0.0,TCP  ,192.168.210.5,54039,11951_39,443.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-16 11:19:46.293,0.015,TCP  ,192.168.220.16,49450,10704_25,80.0,2,     132,1,.A...F,0,normal,---,---,---
2017-03-16 16:02:27.496,0.112,TCP  ,10094_75,80,192.168.210.5,60899.0,3,     174,1,.A...F,32,normal,---,---,---
2017-03-15 12:20:59.907,0.0,TCP  ,10028_249,80,192.168.220.11,45989.0,1,     749,1,.AP...,32,normal,---,---,---
2017-03-17 11:58:21.371,0.035,TCP  ,11857_77,443,192.168.220.9,37275.0,2,     163,1,.AP..F,32,normal,---,---,---
2017-03-15 09:13:02.280,0.0,TCP  ,10816_215,80,192.168.210.4,49876.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-15 11:45:56.482,0.073,TCP  ,192.168.220.12,44996,10587_194,80.0,3,     769,1,.AP...,0,normal,---,---,---
2017-03-16 12:00:27.819,0.0,TCP  ,10060_27,80,192.168.220.12,58437.0,1,      74,1,.A..S.,32,normal,---,---,---
2017-03-21 13:40:13.024,0.0,TCP  ,192.168.220.4,35868,10163_60,443.0,1,      54,1,.A...F,0,normal,---,---,---
2017-03-16 07:39:44.188,0.003,UDP  ,192.168.220.7,43885,DNS,53.0,2,     154,1,......,0,normal,---,---,---
2017-03-20 10:49:56.117,0.027,TCP  ,192.168.220.6,54912,10001_8,80.0,2,     132,1,.A...F,0,normal,---,---,---
2017-03-15 12:26:06.933,0.0,UDP  ,DNS,53,192.168.200.8,51048.0,1,     235,1,......,0,normal,---,---,---
2017-03-18 13:22:41.807,0.0,UDP  ,DNS,53,192.168.100.4,32839.0,1,     131,1,......,0,normal,---,---,---
2017-03-20 10:04:39.206,0.762,TCP  ,10767_88,80,192.168.220.10,56025.0,5,     515,1,.AP.SF,32,normal,---,---,---
2017-03-17 10:21:13.485,0.0,TCP  ,10129_14,80,192.168.220.11,34951.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-15 17:34:12.495,0.241,TCP  ,10056_132,443,192.168.220.14,58979.0,175,  383000,1,.AP.S.,32,normal,---,---,---
2017-03-20 09:27:27.128,0.0,TCP  ,192.168.210.5,54331,14164_52,80.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-15 18:36:40.509,0.123,TCP  ,10193_2,443,192.168.220.7,35951.0,13,    5453,1,.AP.S.,32,normal,---,---,---
2017-03-16 14:55:56.504,2.048,TCP  ,10527_14,443,192.168.220.11,50417.0,8,     768,1,.AP...,32,normal,---,---,---
2017-03-17 14:44:42.166,1.932,TCP  ,10143_90,80,192.168.200.5,33326.0,3,    1327,1,.AP.S.,32,normal,---,---,---
2017-03-21 11:38:31.570,0.0,TCP  ,10154_190,443,192.168.200.4,50201.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-15 13:44:38.766,0.0,TCP  ,10063_33,80,192.168.220.13,52215.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-21 13:32:31.906,0.0,TCP  ,10199_3,443,192.168.200.4,42685.0,1,      66,1,.A...F,32,normal,---,---,---
2017-03-16 17:37:19.452,0.564,TCP  ,192.168.220.7,35550,10296_226,443.0,53,    6133,1,.AP.S.,0,normal,---,---,---
2017-03-17 14:14:16.178,0.0,TCP  ,10087_41,443,192.168.220.4,36167.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-21 03:01:30.299,0.0,TCP  ,10012_74,80,192.168.200.9,52730.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-20 08:59:29.135,0.042,TCP  ,192.168.210.5,65142,10124_1,80.0,2,     120,1,.A..S.,0,normal,---,---,---
2017-03-16 13:55:51.968,0.0,TCP  ,192.168.220.15,56036,10321_204,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-16 06:34:51.330,0.0,TCP  ,192.168.220.11,53654,10465_139,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-16 15:57:11.125,0.0,TCP  ,10027_249,80,192.168.220.11,35226.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-21 14:36:47.570,0.0,TCP  ,192.168.210.5,58384,14387_68,443.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-21 13:47:40.226,0.19,TCP  ,10784_4,443,192.168.200.8,53046.0,3,     311,1,.AP.S.,32,normal,---,---,---
2017-03-17 16:46:54.386,0.0,TCP  ,10063_33,80,192.168.220.4,47613.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-20 18:54:51.277,0.807,TCP  ,11903_209,443,192.168.220.15,57067.0,35,    2742,1,.AP.S.,32,normal,---,---,---
2017-03-17 12:02:37.927,0.005,TCP  ,192.168.220.14,53936,192.168.100.5,445.0,2,     174,1,.AP...,0,normal,---,---,---
2017-03-15 09:17:22.824,0.0,TCP  ,10321_204,443,192.168.220.4,43204.0,3,     229,1,.AP..F,0,normal,---,---,---
2017-03-20 16:14:40.179,0.0,UDP  ,DNS,53,192.168.220.16,40048.0,2,     268,1,......,0,normal,---,---,---
2017-03-17 12:01:22.706,0.0,TCP  ,10261_48,80,192.168.220.14,35283.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-20 10:21:40.171,0.0,TCP  ,192.168.220.15,44565,10582_86,443.0,1,      54,1,.A....,0,normal,---,---,---
2017-03-16 14:02:54.571,0.04,TCP  ,10088_9,80,192.168.220.15,40824.0,4,    2093,1,.AP...,32,normal,---,---,---
2017-03-15 18:22:04.098,0.0,TCP  ,192.168.220.8,33992,10060_27,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-20 14:32:00.411,0.0,UDP  ,DNS,53,192.168.220.4,51469.0,2,     412,1,......,0,normal,---,---,---
2017-03-20 13:38:14.181,0.335,TCP  ,10151_143,80,192.168.220.16,33029.0,3,    2274,1,.AP...,32,normal,---,---,---
2017-03-17 19:12:27.315,0.0,TCP  ,192.168.210.5,57136,10296_225,80.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-16 16:11:50.148,0.002,UDP  ,192.168.220.6,60462,DNS,53.0,2,     156,1,......,0,normal,---,---,---
2017-03-20 10:40:59.008,0.0,UDP  ,192.168.220.6,60637,DNS,53.0,2,     142,1,......,0,normal,---,---,---
2017-03-15 15:18:11.218,0.342,TCP  ,10117_94,443,192.168.210.5,63504.0,12,    5322,1,.AP.SF,32,normal,---,---,---
2017-03-21 06:29:43.314,0.0,TCP  ,14254_9,443,192.168.220.4,38909.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-17 12:13:49.674,0.0,TCP  ,192.168.100.5,445,192.168.220.4,46912.0,1,     108,1,.AP...,0,normal,---,---,---
2017-03-17 18:16:40.577,0.047,TCP  ,192.168.200.9,58678,EXT_SERVER,8000.0,6,     649,1,.AP.SF,0,normal,---,---,---
2017-03-16 09:33:18.785,0.071,TCP  ,10527_14,443,192.168.220.4,42757.0,4,     383,1,.AP...,32,normal,---,---,---
2017-03-21 12:34:47.156,0.128,TCP  ,10124_1,80,192.168.220.14,46273.0,5,    1198,1,.AP.SF,32,normal,---,---,---
2017-03-20 11:43:47.317,0.0,TCP  ,192.168.220.10,34545,10194_100,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-17 15:51:05.612,0.0,TCP  ,10022_249,80,192.168.220.14,60730.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-15 10:49:18.325,0.115,TCP  ,192.168.220.6,36061,10064_217,443.0,9,     920,1,.AP.S.,0,normal,---,---,---
2017-03-16 15:45:11.419,0.0,TCP  ,192.168.200.9,64038,10527_1,80.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-21 15:30:31.199,0.005,UDP  ,192.168.220.14,56607,DNS,53.0,2,     146,1,......,0,normal,---,---,---
2017-03-16 08:28:38.196,0.036,UDP  ,192.168.220.7,34513,DNS,53.0,2,     152,1,......,0,normal,---,---,---
2017-03-16 17:41:50.158,0.994,TCP  ,192.168.210.5,50309,10187_115,443.0,7,    1210,1,.AP.S.,0,normal,---,---,---
2017-03-15 10:17:20.256,0.035,UDP  ,DNS,53,192.168.220.8,59314.0,2,     232,1,......,0,normal,---,---,---
2017-03-20 13:45:47.368,0.028,TCP  ,192.168.200.4,38474,14421_232,80.0,2,     140,1,.A..S.,0,normal,---,---,---
2017-03-20 16:39:11.670,0.064,TCP  ,10296_238,443,192.168.220.10,51651.0,5,     506,1,.AP...,32,normal,---,---,---
2017-03-17 06:54:31.207,0.0,TCP  ,192.168.220.4,44423,10076_237,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-16 17:29:28.763,0.0,UDP  ,DNS,53,192.168.210.5,52620.0,1,     128,1,......,0,normal,---,---,---
2017-03-21 18:22:12.064,0.0,TCP  ,192.168.220.15,53645,10337_11,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-16 01:15:56.942,0.002,TCP  ,192.168.220.11,51107,192.168.100.5,445.0,2,     174,1,.AP...,0,normal,---,---,---
2017-03-21 08:41:04.509,0.0,TCP  ,10151_143,80,192.168.220.11,38669.0,1,      66,1,.A..S.,32,normal,---,---,---
2017-03-20 16:42:13.347,0.0,TCP  ,10056_61,443,192.168.220.13,54039.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-17 14:50:08.004,0.0,TCP  ,10077_156,80,192.168.220.16,44840.0,1,      78,1,.A....,32,normal,---,---,---
2017-03-17 11:43:33.783,0.069,TCP  ,192.168.200.5,52832,12418_123,80.0,4,     701,1,.AP.S.,0,normal,---,---,---
2017-03-21 11:52:32.642,0.0,TCP  ,192.168.220.13,33266,10596_18,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-20 14:48:17.010,0.221,TCP  ,10296_234,443,192.168.220.9,41492.0,14,    6625,1,.AP.S.,32,normal,---,---,---
2017-03-16 15:00:54.195,0.0,TCP  ,10086_192,80,192.168.220.16,39968.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-16 06:34:27.059,0.041,TCP  ,192.168.220.11,43314,10409_168,443.0,5,     906,1,.AP.S.,0,normal,---,---,---
2017-03-18 13:39:05.130,0.0,TCP  ,192.168.220.14,54827,10450_7,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-19 16:03:26.306,0.0,TCP  ,10532_205,80,192.168.200.8,58055.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-16 16:21:44.204,0.0,UDP  ,192.168.200.5,40678,DNS,53.0,2,     144,1,......,0,normal,---,---,---
2017-03-18 17:00:00.027,0.0,TCP  ,192.168.220.7,47690,13699_120,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-21 13:40:53.866,0.0,TCP  ,12324_27,80,192.168.220.4,58209.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-20 10:26:48.681,0.026,TCP  ,192.168.220.14,36317,10223_4,80.0,2,     132,1,.A...F,0,normal,---,---,---
2017-03-21 12:21:19.460,0.0,UDP  ,192.168.200.5,46643,DNS,53.0,2,     158,1,......,0,normal,---,---,---
2017-03-21 14:02:21.844,0.056,TCP  ,192.168.220.14,48648,10081_164,80.0,4,     651,1,.AP.S.,0,normal,---,---,---
2017-03-16 09:20:27.100,0.0,TCP  ,10001_232,80,192.168.220.16,55982.0,1,      66,1,.A...F,0,normal,---,---,---
2017-03-20 10:31:35.194,0.161,TCP  ,192.168.220.15,46603,10081_164,443.0,2,     571,1,.AP...,0,normal,---,---,---
2017-03-15 08:01:45.558,0.018,TCP  ,192.168.220.7,35159,10066_44,80.0,2,     132,1,.A...F,0,normal,---,---,---
2017-03-16 08:37:02.483,0.029,TCP  ,192.168.220.9,59896,10582_68,443.0,3,     215,1,.AP..F,0,normal,---,---,---
2017-03-20 09:08:07.127,0.0,TCP  ,192.168.220.13,33096,10012_25,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-17 17:12:48.021,0.003,TCP  ,192.168.210.5,55494,10135_20,443.0,3,     163,1,.A...F,0,normal,---,---,---
2017-03-16 10:02:02.181,0.0,TCP  ,10066_79,80,192.168.220.11,54274.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-15 17:41:59.284,0.0,TCP  ,192.168.200.8,52287,10158_155,80.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-15 16:59:28.386,0.029,TCP  ,192.168.220.14,56004,10150_39,80.0,2,     140,1,.A..S.,0,normal,---,---,---
2017-03-20 09:02:52.856,0.546,TCP  ,192.168.220.9,43354,11206_81,443.0,10,    2356,1,.AP.S.,0,normal,---,---,---
2017-03-20 13:36:13.438,0.0,TCP  ,192.168.200.4,39899,11068_168,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-17 10:51:36.820,0.652,TCP  ,192.168.220.8,44571,11014_185,443.0,6,     996,1,.AP.SF,0,normal,---,---,---
2017-03-19 10:02:38.460,0.0,TCP  ,192.168.200.8,49208,10077_156,80.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-16 11:52:28.158,0.034,UDP  ,DNS,53,192.168.220.11,43176.0,2,     348,1,......,0,normal,---,---,---
2017-03-17 07:42:52.374,0.0,UDP  ,DNS,53,192.168.220.15,47056.0,2,     244,1,......,0,normal,---,---,---
2017-03-16 14:40:58.360,0.034,TCP  ,10150_70,443,192.168.220.7,53307.0,4,     295,1,.AP..F,32,normal,---,---,---
2017-03-18 13:04:58.999,0.02,TCP  ,192.168.220.14,46003,10073_64,443.0,3,     215,1,.AP..F,0,normal,---,---,---
2017-03-16 01:58:13.389,0.07,TCP  ,192.168.200.8,64422,EXT_SERVER,8000.0,6,     649,1,.AP.SF,0,normal,---,---,---
2017-03-16 13:10:00.789,0.0,TCP  ,192.168.200.8,59815,10527_14,80.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-15 18:15:21.538,0.0,TCP  ,10223_122,80,192.168.220.8,49218.0,2,     132,1,.A...F,0,normal,---,---,---
2017-03-16 14:28:31.038,0.017,TCP  ,192.168.220.16,54644,10022_249,443.0,2,     507,1,.AP...,0,normal,---,---,---
2017-03-20 11:39:49.027,0.0,TCP  ,11551_121,80,192.168.220.10,55906.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-21 08:56:47.945,1.219,TCP  ,10163_11,443,192.168.210.5,56708.0,12,    8539,1,.AP.S.,0,normal,---,---,---
2017-03-15 12:57:11.049,0.0,TCP  ,192.168.220.4,41184,10527_10,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-21 06:15:32.881,0.0,UDP  ,DNS,53,192.168.220.4,33585.0,1,     119,1,......,0,normal,---,---,---
2017-03-21 11:31:12.779,0.017,TCP  ,10012_24,80,192.168.220.16,34173.0,3,    1001,1,.AP.S.,32,normal,---,---,---
2017-03-16 14:39:16.750,0.0,TCP  ,192.168.220.7,56117,10143_80,80.0,1,      54,1,.A....,0,normal,---,---,---
2017-03-16 13:21:26.662,0.0,TCP  ,10012_19,80,192.168.220.12,33207.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-20 09:27:54.026,0.0,UDP  ,192.168.210.5,64596,DNS,53.0,1,      72,1,......,0,normal,---,---,---
2017-03-20 08:56:42.400,0.0,TCP  ,10071_22,80,192.168.210.5,63418.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-20 16:52:41.694,0.0,TCP  ,192.168.220.14,39118,14401_170,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-20 10:33:44.973,0.371,TCP  ,192.168.220.16,41076,10784_4,443.0,20,    3351,1,.AP.S.,0,normal,---,---,---
2017-03-21 12:21:17.634,0.05,TCP  ,192.168.200.5,50282,11263_68,80.0,4,    1467,1,.AP.S.,0,normal,---,---,---
2017-03-15 07:08:22.643,0.0,UDP  ,DNS,53,192.168.220.15,42370.0,2,     388,1,......,0,normal,---,---,---
2017-03-15 16:25:09.788,0.0,TCP  ,10060_27,80,192.168.200.8,61895.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-16 13:15:34.565,0.0,TCP  ,192.168.220.4,37398,10244_14,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-17 19:55:26.705,0.0,TCP  ,10337_11,443,192.168.210.5,62224.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-21 14:57:59.014,0.002,UDP  ,192.168.220.11,46816,DNS,53.0,2,     156,1,......,0,normal,---,---,---
2017-03-16 14:01:27.284,0.0,TCP  ,11250_25,80,192.168.220.12,33547.0,1,      74,1,.A..S.,32,normal,---,---,---
2017-03-21 16:57:09.635,0.0,TCP  ,10186_125,443,192.168.220.14,51109.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-15 10:14:43.881,1.598,TCP  ,10107_210,80,192.168.220.11,55741.0,4,    1374,1,.AP.SF,32,normal,---,---,---
2017-03-15 08:07:21.051,0.0,TCP  ,10073_64,80,192.168.220.7,36593.0,1,      58,1,.A..S.,32,normal,---,---,---
2017-03-20 11:41:11.411,0.0,TCP  ,192.168.220.10,37520,10296_228,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-20 16:55:05.663,0.0,TCP  ,10012_64,80,192.168.220.14,58453.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-15 14:35:10.868,0.0,TCP  ,10083_129,80,192.168.200.8,53864.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-16 08:45:04.646,0.232,TCP  ,192.168.220.10,34786,12979_105,80.0,13,    1172,1,.AP.S.,0,normal,---,---,---
2017-03-18 20:19:39.436,0.0,TCP  ,192.168.100.5,445,192.168.200.4,56983.0,1,108,1,.AP...,0,normal,---,---,---
2017-03-16 14:32:26.645,0.0,TCP  ,192.168.220.4,43049,10789_31,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-15 11:57:28.727,0.033,TCP  ,10796_85,443,192.168.220.11,56882.0,3,     377,1,.AP.S.,32,normal,---,---,---
2017-03-16 11:51:25.826,0.0,TCP  ,192.168.220.11,51563,10281_132,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-15 10:02:34.998,0.0,TCP  ,10000_35,443,192.168.220.16,54995.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-15 10:27:34.091,0.005,UDP  ,192.168.220.8,58059,DNS,53.0,2,     154,1,......,0,normal,---,---,---
2017-03-21 13:45:57.841,0.0,TCP  ,14387_229,443,192.168.200.4,50325.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-21 17:10:29.983,0.0,TCP  ,192.168.220.11,60604,192.168.100.5,445.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-18 03:01:59.381,0.0,TCP  ,192.168.100.5,445,192.168.220.16,50468.0,1,     108,1,.AP...,0,normal,---,---,---
2017-03-17 12:00:58.003,0.0,TCP  ,10151_220,80,192.168.220.14,38988.0,1,      66,1,.A..S.,32,normal,---,---,---
2017-03-21 13:19:58.907,0.0,TCP  ,192.168.220.4,60496,10223_4,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-21 13:04:23.665,1.03,TCP  ,14330_26,80,192.168.220.5,40683.0,13,    8133,1,.AP.SF,32,normal,---,---,---
2017-03-15 16:07:15.589,0.023,TCP  ,192.168.220.9,51152,EXT_SERVER,8082.0,2,     338,1,.AP...,0,normal,---,---,---
2017-03-21 13:40:10.541,0.038,UDP  ,DNS,53,192.168.220.4,49901.0,2,     326,1,......,0,normal,---,---,---
2017-03-21 09:47:03.026,0.002,UDP  ,192.168.220.11,41301,DNS,53.0,2,     156,1,......,0,normal,---,---,---
2017-03-15 06:41:24.477,0.0,UDP  ,DNS,53,192.168.210.5,64337.0,1,     102,1,......,0,normal,---,---,---
2017-03-17 08:10:04.430,0.725,TCP  ,12172_179,443,192.168.220.4,57135.0,6,    4276,1,.AP.S.,32,normal,---,---,---
2017-03-17 14:44:06.388,0.0,TCP  ,10593_173,443,192.168.210.5,64717.0,1,      54,1,.A....,32,normal,---,---,---
2017-03-15 12:26:15.488,0.0,TCP  ,10321_204,443,192.168.200.8,52943.0,3,    3038,1,.AP...,0,normal,---,---,---
2017-03-20 15:47:11.416,0.0,TCP  ,192.168.220.15,47500,11331_108,443.0,2,     108,1,...R..,32,normal,---,---,---
2017-03-15 14:28:16.213,0.0,TCP  ,192.168.220.12,48788,10060_27,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-15 15:25:32.223,0.101,TCP  ,192.168.220.4,58283,10004_10,443.0,5,     614,1,.AP...,0,normal,---,---,---
2017-03-15 12:30:07.755,0.0,TCP  ,192.168.220.7,37474,10022_68,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-16 08:12:41.550,0.037,TCP  ,192.168.220.9,38091,10206_7,80.0,2,     108,1,.A...F,0,normal,---,---,---
2017-03-20 16:45:11.008,0.003,UDP  ,DNS,53,192.168.220.13,45664.0,2,     402,1,......,0,normal,---,---,---
2017-03-16 15:38:51.752,0.0,TCP  ,10527_19,80,192.168.210.5,59029.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-15 06:25:39.796,0.024,TCP  ,192.168.200.5,51649,EXT_SERVER,8082.0,2,     338,1,.AP...,0,normal,---,---,---
2017-03-17 15:27:45.282,0.0,TCP  ,10081_164,443,192.168.220.16,51853.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-16 16:44:37.800,0.0,TCP  ,11347_125,443,192.168.220.12,41454.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-16 16:58:44.078,0.0,TCP  ,10092_117,443,192.168.220.6,39598.0,1,     112,1,.AP...,0,normal,---,---,---
2017-03-16 12:14:23.872,0.0,UDP  ,192.168.100.4,138,192.168.100.255,138.0,1,     262,1,......,0,normal,---,---,---
2017-03-20 14:12:35.744,0.0,TCP  ,10803_53,443,192.168.220.12,32839.0,2,     108,1,.A...F,32,normal,---,---,---
2017-03-15 08:08:14.664,0.0,TCP  ,192.168.220.4,37760,10875_6,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-17 12:16:13.829,0.435,TCP  ,192.168.220.12,43619,13927_218,443.0,3,     198,1,.A...F,0,normal,---,---,---
2017-03-21 15:10:36.139,0.873,TCP  ,192.168.200.4,40321,10145_17,80.0,4,    1295,1,.AP.S.,0,normal,---,---,---
2017-03-20 14:44:32.749,0.0,TCP  ,10022_249,80,192.168.220.12,39108.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-20 15:44:34.608,0.0,TCP  ,192.168.220.12,43387,10022_166,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-20 14:06:39.887,0.001,TCP  ,10965_52,443,192.168.200.8,59814.0,3,     193,1,.AP..F,32,normal,---,---,---
2017-03-21 08:50:41.446,0.0,TCP  ,192.168.210.5,55995,10087_41,443.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-16 13:33:51.621,0.026,TCP  ,192.168.200.9,57911,10527_10,80.0,2,     120,1,.A..S.,0,normal,---,---,---
2017-03-15 13:30:57.807,0.0,TCP  ,10081_164,80,192.168.210.5,52632.0,1,      54,1,.A...F,0,normal,---,---,---
2017-03-17 11:58:55.474,0.022,TCP  ,10151_143,80,192.168.220.9,50271.0,2,     108,1,.A...F,32,normal,---,---,---
2017-03-21 14:33:03.111,0.717,TCP  ,192.168.100.5,445,192.168.220.4,53065.0,2329,  159625,1,.AP...,0,normal,---,---,---
2017-03-20 06:52:36.250,0.0,TCP  ,192.168.220.6,39125,10251_67,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-17 20:41:12.310,0.246,TCP  ,192.168.200.8,49939,EXT_SERVER,8082.0,2,     319,1,.AP...,0,normal,---,---,---
2017-03-20 10:17:22.704,0.108,TCP  ,10171_252,443,192.168.210.5,49907.0,4,     400,1,.AP.S.,32,normal,---,---,---
2017-03-15 06:30:28.832,0.027,TCP  ,192.168.210.5,58909,10340_17,80.0,3,     162,1,.A...F,0,normal,---,---,---
2017-03-21 07:24:56.667,0.0,TCP  ,10012_17,80,192.168.220.4,56106.0,1,      74,1,.A..S.,32,normal,---,---,---
2017-03-20 15:22:22.507,0.036,UDP  ,DNS,53,192.168.220.12,55544.0,2,     216,1,......,0,normal,---,---,---
2017-03-15 15:38:20.692,0.0,TCP  ,11428_30,443,192.168.220.7,47392.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-17 14:47:39.365,0.0,TCP  ,14042_67,443,192.168.220.8,55828.0,2,     178,1,.AP...,32,normal,---,---,---
2017-03-20 10:28:01.306,0.0,TCP  ,192.168.220.8,54336,10296_230,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-17 17:44:40.391,0.0,TCP  ,10077_156,80,192.168.220.8,58254.0,1,      78,1,.A....,32,normal,---,---,---
2017-03-20 07:26:32.435,0.076,TCP  ,10793_130,443,192.168.210.5,55210.0,5,     471,1,.AP...,32,normal,---,---,---
2017-03-21 12:22:34.424,0.0,TCP  ,192.168.200.5,43577,11551_120,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-20 12:22:02.780,0.0,TCP  ,10261_117,443,192.168.220.12,57333.0,1,      66,1,.A....,32,normal,---,---,---
